customer_id,signup_date,acquisition_channel,city,gender,age,senior_citizen,plan,contract_type,payment_method,paperless_billing,addon_count,monthly_charge,is_verified,is_activated,tenure_months,monthly_logins,last_active_date,total_revenue,churn_date,is_churned
CUST-100170,2025-01-22,Paid Social,Pune,Male,29,0,Basic,Monthly,Debit Card,Yes,0,209.0,1,1,16,4.0,2026-05-17,3344.0,,0
CUST-100171,2024-11-06,Paid Search,Chennai,Male,50,0,Standard,Monthly,Debit Card,Yes,3,665.0,1,1,18,19.0,2026-05-29,11970.0,,0
CUST-100172,2026-02-19,Organic Search,Ahmedabad,Male,41,0,Basic,Monthly,Credit Card,Yes,2,317.0,1,1,3,41.0,2026-05-04,951.0,,0
CUST-100173,2025-07-28,Email,Hyderabad,Female,56,0,Premium,Annual,UPI,Yes,0,800.0,1,0,10,10.0,2026-05-28,8000.0,,0
CUST-100174,2026-03-19,Organic Search,Hyderabad,Female,30,0,Basic,Annual,UPI,No,2,319.0,1,1,2,22.0,2026-05-18,638.0,2026-05-18,1
CUST-100175,2025-02-17,Organic Search,Mumbai,Female,29,0,Basic,Annual,Net Banking,No,3,385.0,1,0,15,28.0,2026-05-29,5775.0,,0
CUST-100176,2026-03-28,Paid Social,Mumbai,Male,39,0,Basic,Monthly,Net Banking,Yes,0,187.0,0,0,2,20.0,2026-05-10,374.0,,0
CUST-100177,2026-03-10,Email,Mumbai,Male,59,0,Basic,Monthly,Debit Card,Yes,2,311.0,1,1,2,16.0,2026-05-09,622.0,2026-05-09,1
CUST-100178,2024-06-17,Affiliate,Mumbai,Female,44,0,Premium,Monthly,Credit Card,Yes,2,930.0,0,0,23,29.0,2026-05-02,21390.0,,0
CUST-100179,2024-08-31,Referral,Bengaluru,Female,57,0,Basic,Monthly,UPI,No,0,193.0,1,1,21,25.0,2026-05-04,4053.0,,0
CUST-100180,2026-01-04,Affiliate,Mumbai,Female,22,0,Basic,Monthly,Credit Card,Yes,3,372.0,1,1,4,22.0,2026-05-02,1488.0,,0
CUST-100181,2025-01-02,Affiliate,Pune,Female,39,0,Premium,Monthly,Credit Card,No,0,786.0,0,0,16,8.0,2026-05-04,12576.0,,0
CUST-100182,2025-12-08,Paid Search,Ahmedabad,Female,40,0,Basic,Two-Year,Credit Card,Yes,1,252.0,1,1,5,16.0,2026-05-23,1260.0,,0
CUST-100183,2025-04-13,Paid Social,Ahmedabad,Male,21,0,Basic,Two-Year,UPI,No,3,364.0,0,0,13,17.0,2026-05-05,4732.0,,0
CUST-100184,2024-12-06,Referral,Delhi,Female,34,0,Standard,Annual,UPI,No,1,570.0,1,1,17,18.0,2026-05-05,9690.0,,0
CUST-100185,2024-11-07,Paid Search,Mumbai,Female,32,0,Basic,Annual,Wallet,Yes,1,252.0,0,0,18,28.0,2026-05-20,4536.0,,0
CUST-100186,2024-11-13,Paid Social,Surat,Female,41,0,Premium,Annual,Credit Card,No,2,903.0,1,0,18,21.0,2026-05-10,16254.0,,0
CUST-100187,2025-09-28,Organic Search,Delhi,Female,26,0,Standard,Annual,Net Banking,Yes,0,496.0,1,1,8,22.0,2026-05-31,3968.0,,0
CUST-100188,2024-06-26,Referral,Mumbai,Male,32,0,Basic,Annual,Debit Card,Yes,2,298.0,1,1,23,23.0,2026-05-11,6854.0,,0
CUST-100189,2024-10-16,Organic Search,Mumbai,Female,67,1,Standard,Monthly,Net Banking,Yes,0,486.0,1,1,15,27.0,2026-01-09,7290.0,2026-01-09,1
CUST-100190,2026-01-21,Email,Delhi,Female,25,0,Basic,Two-Year,UPI,Yes,0,219.0,1,1,4,6.0,2026-05-31,876.0,,0
CUST-100191,2025-01-19,Organic Search,Pune,Male,60,1,Standard,Annual,UPI,No,1,543.0,1,1,16,0.0,2026-05-22,8688.0,,0
CUST-100192,2025-08-17,Organic Search,Chennai,Female,46,0,Standard,Monthly,Debit Card,Yes,0,497.0,1,1,9,13.0,2026-05-31,4473.0,,0
CUST-100193,2025-01-05,Affiliate,Delhi,Male,22,0,Standard,Monthly,Credit Card,No,2,652.0,1,1,16,20.0,2026-05-14,10432.0,,0
CUST-100194,2024-06-12,Organic Search,Pune,Male,38,0,Standard,Annual,UPI,No,1,563.0,1,1,23,19.0,2026-05-16,12949.0,,0
CUST-100195,2025-04-23,Organic Search,Bengaluru,Male,44,0,Standard,Two-Year,Debit Card,No,1,551.0,1,0,13,14.0,2026-05-07,7163.0,,0
CUST-100196,2024-11-12,Paid Search,Chennai,Female,32,0,Basic,Monthly,UPI,Yes,3,349.0,1,0,18,11.0,2026-05-23,6282.0,,0
CUST-100197,2025-11-19,Affiliate,Bengaluru,Female,31,0,Premium,Monthly,UPI,Yes,3,982.0,1,0,6,20.0,2026-05-09,5892.0,,0
CUST-100198,2026-01-27,Organic Search,Mumbai,Male,55,0,Basic,Monthly,Wallet,No,1,247.0,1,1,4,13.0,2026-05-27,988.0,2026-05-27,1
CUST-100199,2026-03-05,Paid Social,Hyderabad,Male,19,0,Premium,Monthly,Credit Card,Yes,0,807.0,1,0,2,14.0,2026-05-02,1614.0,,0
CUST-100200,2025-08-13,Referral,Chennai,Female,66,1,Standard,Monthly,UPI,No,0,489.0,1,1,9,21.0,2026-05-13,4401.0,,0
CUST-100201,2024-07-29,Email,Bengaluru,Male,34,0,Basic,Monthly,UPI,Yes,2,323.0,1,0,22,28.0,2026-05-12,7106.0,,0
CUST-100202,2026-02-14,Paid Search,Surat,Male,37,0,Basic,Monthly,Wallet,Yes,3,401.0,1,1,3,27.0,2026-05-05,1203.0,,0
CUST-100203,2026-02-06,Organic Search,Kolkata,Male,24,0,Premium,Monthly,Wallet,No,3,989.0,1,1,3,21.0,2026-05-07,2967.0,,0
CUST-100204,2024-09-15,Organic Search,Mumbai,Female,63,1,Premium,Annual,UPI,No,3,959.0,1,1,20,26.0,2026-05-11,19180.0,,0
CUST-100205,2025-03-25,Organic Search,Chennai,Male,29,0,Standard,Monthly,Credit Card,Yes,0,500.0,1,1,14,8.0,2026-05-04,7000.0,,0
CUST-100206,2026-04-26,Organic Search,Pune,Female,59,0,Basic,Monthly,Debit Card,No,3,393.0,1,1,1,15.0,2026-05-12,393.0,,0
CUST-100207,2026-01-10,Referral,Bengaluru,Female,34,0,Standard,Monthly,UPI,Yes,3,656.0,1,1,4,35.0,2026-05-20,2624.0,,0
CUST-100208,2024-10-30,Organic Search,Bengaluru,Male,19,0,Basic,Annual,Credit Card,Yes,0,224.0,1,0,19,24.0,2026-05-28,4256.0,,0
CUST-100209,2025-09-01,Paid Search,Kolkata,Female,39,0,Standard,Monthly,UPI,Yes,1,561.0,1,0,8,7.0,2026-05-28,4488.0,,0
CUST-100210,2025-01-08,Referral,Pune,Male,45,0,Basic,Annual,UPI,No,3,388.0,0,0,16,18.0,2026-05-03,6208.0,,0
CUST-100211,2026-02-23,Paid Search,Bengaluru,Male,42,0,Premium,Monthly,Debit Card,No,1,854.0,1,0,3,27.0,2026-05-31,2562.0,,0
CUST-100212,2026-04-07,Organic Search,Ahmedabad,Male,69,1,Standard,Monthly,UPI,No,2,620.0,1,1,1,13.0,2026-05-06,620.0,,0
CUST-100213,2025-12-23,Affiliate,Bengaluru,Female,45,0,Basic,Two-Year,Credit Card,Yes,0,186.0,1,0,5,3.0,2026-05-07,930.0,,0
CUST-100214,2025-01-15,Referral,Kolkata,Female,58,0,Standard,Monthly,UPI,No,2,642.0,1,1,16,18.0,2026-05-03,10272.0,,0
CUST-100215,2025-03-15,Referral,Hyderabad,Female,37,0,Basic,Monthly,Credit Card,Yes,1,286.0,1,1,5,16.0,2025-08-12,1430.0,2025-08-12,1
CUST-100216,2025-08-08,Organic Search,Ahmedabad,Female,25,0,Basic,Monthly,Wallet,Yes,3,411.0,1,1,1,29.0,2025-09-07,411.0,2025-09-07,1
CUST-100217,2026-04-23,Organic Search,Kolkata,Male,43,0,Basic,Monthly,Credit Card,No,0,173.0,1,1,1,20.0,2026-05-31,173.0,,0
CUST-100218,2025-02-06,Email,Chennai,Female,47,0,Basic,Annual,Credit Card,Yes,3,384.0,0,0,15,19.0,2026-05-04,5760.0,,0
CUST-100219,2025-07-10,Paid Social,Bengaluru,Male,39,0,Basic,Annual,Credit Card,Yes,0,205.0,1,1,10,16.0,2026-05-14,2050.0,,0
CUST-100220,2025-11-22,Paid Social,Ahmedabad,Male,57,0,Standard,Two-Year,Net Banking,No,1,548.0,1,0,6,19.0,2026-05-04,3288.0,,0
CUST-100221,2025-02-27,Paid Social,Bengaluru,Female,68,1,Standard,Monthly,Debit Card,No,0,505.0,1,0,15,18.0,2026-05-16,7575.0,,0
CUST-100222,2025-01-14,Paid Search,Ahmedabad,Male,22,0,Standard,Monthly,UPI,Yes,0,477.0,0,0,16,12.0,2026-05-07,7632.0,,0
CUST-100223,2025-03-13,Email,Delhi,Male,21,0,Premium,Two-Year,UPI,No,3,1001.0,1,1,14,26.0,2026-05-17,14014.0,,0
CUST-100224,2025-04-18,Paid Social,Pune,Male,32,0,Premium,Monthly,Credit Card,No,2,896.0,1,1,13,28.0,2026-05-21,11648.0,,0
CUST-100225,2024-08-08,Email,Jaipur,Male,48,0,Basic,Annual,Debit Card,Yes,3,383.0,1,0,21,22.0,2026-05-02,8043.0,,0
CUST-100226,2024-08-01,Organic Search,Delhi,Female,20,0,Standard,Annual,UPI,No,3,691.0,1,1,21,24.0,2026-05-24,14511.0,,0
CUST-100227,2025-10-23,Paid Search,Kolkata,Male,28,0,Premium,Monthly,Credit Card,Yes,2,910.0,1,1,7,25.0,2026-05-29,6370.0,,0
CUST-100228,2026-04-03,Paid Search,Jaipur,Female,39,0,Basic,Two-Year,Debit Card,Yes,2,340.0,1,1,1,18.0,2026-05-20,340.0,,0
CUST-100229,2026-01-09,Organic Search,Ahmedabad,Male,37,0,Basic,Monthly,Credit Card,Yes,1,232.0,1,1,4,10.0,2026-05-09,928.0,2026-05-09,1
CUST-100230,2026-03-23,Organic Search,Mumbai,Female,62,1,Premium,Annual,Debit Card,Yes,2,919.0,1,0,2,20.0,2026-05-13,1838.0,,0
CUST-100231,2026-02-02,Paid Social,Hyderabad,Female,46,0,Standard,Monthly,UPI,No,3,654.0,1,1,0,24.0,2026-02-02,654.0,2026-02-02,1
CUST-100232,2026-01-08,Email,Hyderabad,Female,63,1,Premium,Annual,Debit Card,Yes,0,787.0,1,1,4,16.0,2026-05-17,3148.0,,0
CUST-100233,2024-07-13,Paid Search,Delhi,Male,57,0,Premium,Monthly,Debit Card,Yes,3,972.0,1,1,22,19.0,2026-05-26,21384.0,,0
CUST-100234,2026-02-27,Email,Pune,Female,39,0,Basic,Monthly,Wallet,Yes,2,311.0,1,0,3,15.0,2026-05-19,933.0,,0
CUST-100235,2025-04-23,Affiliate,Pune,Female,68,1,Standard,Two-Year,Debit Card,No,3,698.0,0,0,13,24.0,2026-05-28,9074.0,,0
CUST-100236,2025-08-14,Paid Social,Hyderabad,Female,61,1,Premium,Monthly,UPI,Yes,1,841.0,1,1,4,8.0,2025-12-12,3364.0,2025-12-12,1
CUST-100237,2026-03-11,Referral,Hyderabad,Male,43,0,Basic,Monthly,Debit Card,Yes,2,296.0,1,1,2,28.0,2026-05-31,592.0,,0
CUST-100238,2024-08-02,Organic Search,Ahmedabad,Male,62,1,Basic,Monthly,Net Banking,No,2,313.0,1,1,21,30.0,2026-05-13,6573.0,,0
CUST-100239,2024-12-02,Organic Search,Mumbai,Female,31,0,Basic,Annual,Credit Card,Yes,1,261.0,1,1,17,9.0,2026-05-17,4437.0,,0
CUST-100240,2024-07-22,Affiliate,Mumbai,Male,28,0,Standard,Monthly,UPI,No,0,507.0,1,1,22,20.0,2026-05-19,11154.0,,0
CUST-100241,2025-04-02,Referral,Jaipur,Male,59,0,Standard,Annual,UPI,Yes,3,696.0,1,1,13,29.0,2026-05-25,9048.0,,0
CUST-100242,2025-12-26,Organic Search,Jaipur,Female,59,0,Premium,Annual,Debit Card,Yes,2,887.0,1,1,5,27.0,2026-05-30,4435.0,,0
CUST-100243,2025-05-25,Paid Search,Chennai,Male,29,0,Basic,Annual,Credit Card,Yes,1,284.0,1,1,12,8.0,2026-05-28,3408.0,,0
CUST-100244,2025-06-12,Paid Search,Ahmedabad,Male,57,0,Standard,Two-Year,UPI,No,2,607.0,1,1,11,19.0,2026-05-14,6677.0,,0
CUST-100245,2024-11-18,Affiliate,Bengaluru,Female,44,0,Basic,Two-Year,Credit Card,No,2,315.0,0,0,18,17.0,2026-05-13,5670.0,,0
CUST-100246,2024-12-19,Paid Search,Mumbai,Male,47,0,Premium,Monthly,Wallet,Yes,0,799.0,1,1,17,14.0,2026-05-02,13583.0,,0
CUST-100247,2025-07-12,Paid Social,Delhi,Male,62,1,Standard,Annual,UPI,No,0,466.0,1,0,10,6.0,2026-05-16,4660.0,,0
CUST-100248,2024-06-28,Paid Social,Mumbai,Male,26,0,Standard,Monthly,Credit Card,No,3,673.0,1,1,23,32.0,2026-05-19,15479.0,2026-05-19,1
CUST-100249,2025-04-20,Paid Social,Chennai,Male,38,0,Basic,Monthly,Wallet,Yes,0,214.0,1,0,13,16.0,2026-05-31,2782.0,,0
CUST-100250,2026-05-19,Paid Search,Mumbai,Male,33,0,Basic,Monthly,Wallet,Yes,0,208.0,1,1,0,8.0,2026-05-13,208.0,,0
CUST-100251,2025-07-21,Affiliate,Pune,Female,46,0,Basic,Monthly,UPI,Yes,3,371.0,1,0,10,15.0,2026-05-23,3710.0,,0
CUST-100252,2024-08-10,Paid Social,Surat,Male,26,0,Premium,Monthly,UPI,Yes,3,982.0,1,0,21,30.0,2026-05-03,20622.0,,0
CUST-100253,2025-04-02,Organic Search,Hyderabad,Male,24,0,Basic,Monthly,Credit Card,No,2,326.0,1,1,12,20.0,2026-03-28,3912.0,2026-03-28,1
CUST-100254,2025-02-21,Organic Search,Ahmedabad,Female,54,0,Premium,Annual,UPI,No,3,975.0,1,0,15,32.0,2026-05-11,14625.0,,0
CUST-100255,2025-10-24,Referral,Kolkata,Male,20,0,Basic,Two-Year,Credit Card,No,2,326.0,1,1,7,27.0,2026-05-04,2282.0,,0
CUST-100256,2025-10-09,Affiliate,Pune,Male,39,0,Standard,Monthly,Credit Card,No,0,487.0,1,1,7,6.0,2026-05-07,3409.0,,0
CUST-100257,2026-05-15,Organic Search,Bengaluru,Male,69,1,Basic,Monthly,Debit Card,No,0,185.0,1,1,0,7.0,2026-05-15,185.0,2026-05-15,1
CUST-100258,2025-08-29,Organic Search,Pune,Male,69,1,Basic,Monthly,Debit Card,No,3,375.0,0,0,9,12.0,2026-05-10,3375.0,,0
CUST-100259,2024-11-20,Paid Search,Kolkata,Male,27,0,Standard,Monthly,Net Banking,No,1,523.0,1,1,18,21.0,2026-05-15,9414.0,,0
CUST-100260,2024-09-01,Organic Search,Bengaluru,Male,66,1,Basic,Two-Year,Debit Card,No,1,269.0,1,0,20,33.0,2026-05-22,5380.0,,0
CUST-100261,2024-09-23,Affiliate,Bengaluru,Female,35,0,Basic,Monthly,Credit Card,No,1,260.0,0,0,20,17.0,2026-05-21,5200.0,,0
CUST-100262,2025-08-27,Paid Social,Bengaluru,Female,28,0,Standard,Monthly,UPI,No,3,676.0,1,1,2,20.0,2025-10-26,1352.0,2025-10-26,1
CUST-100263,2025-08-10,Organic Search,Ahmedabad,Female,44,0,Basic,Monthly,Net Banking,Yes,3,391.0,1,1,9,26.0,2026-05-29,3519.0,,0
CUST-100264,2025-02-01,Email,Chennai,Male,43,0,Standard,Monthly,Debit Card,Yes,2,625.0,1,1,15,19.0,2026-05-27,9375.0,,0
CUST-100265,2025-11-20,Organic Search,Ahmedabad,Female,37,0,Standard,Monthly,UPI,No,1,575.0,0,0,6,12.0,2026-05-03,3450.0,,0
CUST-100266,2024-10-03,Paid Social,Delhi,Female,40,0,Basic,Two-Year,UPI,Yes,2,343.0,1,0,19,22.0,2026-05-27,6517.0,,0
CUST-100267,2025-11-03,Organic Search,Delhi,Male,23,0,Basic,Annual,Debit Card,Yes,1,264.0,1,0,6,24.0,2026-05-27,1584.0,,0
CUST-100268,2025-08-24,Organic Search,Mumbai,Female,31,0,Basic,Monthly,UPI,Yes,1,248.0,1,1,8,15.0,2026-04-21,1984.0,2026-04-21,1
CUST-100269,2024-10-06,Organic Search,Delhi,Female,28,0,Basic,Annual,Net Banking,Yes,0,210.0,1,1,19,11.0,2026-05-03,3990.0,,0
CUST-100270,2026-03-19,Organic Search,Pune,Male,66,1,Basic,Two-Year,UPI,Yes,1,248.0,1,1,0,26.0,2026-03-19,248.0,2026-03-19,1
CUST-100271,2026-02-24,Organic Search,Delhi,Female,43,0,Standard,Monthly,Credit Card,Yes,1,548.0,1,0,3,2.0,2026-05-15,1644.0,,0
CUST-100272,2025-11-30,Organic Search,Mumbai,Male,46,0,Basic,Annual,UPI,No,1,255.0,1,1,5,10.0,2026-04-29,1275.0,2026-04-29,1
CUST-100273,2025-09-28,Paid Search,Kolkata,Male,40,0,Premium,Annual,Credit Card,No,1,876.0,1,1,8,18.0,2026-05-31,7008.0,,0
CUST-100274,2024-09-27,Referral,Surat,Male,64,1,Standard,Annual,Net Banking,Yes,2,630.0,1,1,20,28.0,2026-05-18,12600.0,,0
CUST-100275,2026-05-07,Paid Social,Bengaluru,Male,59,0,Basic,Monthly,UPI,Yes,3,392.0,0,0,0,20.0,2026-05-12,392.0,,0
CUST-100276,2024-10-05,Paid Social,Delhi,Female,53,0,Standard,Annual,UPI,Yes,3,681.0,1,1,19,19.0,2026-05-17,12939.0,,0
CUST-100277,2026-01-10,Paid Search,Ahmedabad,Female,34,0,Basic,Annual,UPI,Yes,3,388.0,1,1,4,29.0,2026-05-14,1552.0,,0
CUST-100278,2025-05-09,Affiliate,Ahmedabad,Male,34,0,Basic,Annual,UPI,No,3,388.0,1,1,12,18.0,2026-05-17,4656.0,,0
CUST-100279,2025-10-01,Affiliate,Delhi,Female,66,1,Premium,Monthly,Credit Card,No,1,849.0,1,0,7,21.0,2026-05-08,5943.0,,0
CUST-100280,2024-06-16,Organic Search,Jaipur,Female,66,1,Standard,Monthly,UPI,Yes,3,688.0,1,1,23,20.0,2026-05-28,15824.0,,0
CUST-100281,2025-01-17,Organic Search,Hyderabad,Female,32,0,Basic,Annual,Credit Card,Yes,1,259.0,1,1,16,11.0,2026-05-28,4144.0,,0
CUST-100282,2024-06-16,Organic Search,Delhi,Female,35,0,Premium,Annual,Debit Card,No,3,973.0,1,1,23,29.0,2026-05-22,22379.0,,0
CUST-100283,2025-11-13,Organic Search,Surat,Female,35,0,Premium,Two-Year,Net Banking,No,3,974.0,1,1,6,34.0,2026-05-13,5844.0,,0
CUST-100284,2024-12-01,Paid Search,Delhi,Female,58,0,Standard,Monthly,UPI,No,3,671.0,1,1,17,20.0,2026-05-03,11407.0,,0
CUST-100285,2025-01-16,Paid Social,Mumbai,Male,67,1,Standard,Monthly,Net Banking,Yes,1,555.0,1,0,16,22.0,2026-05-13,8880.0,,0
CUST-100286,2024-08-17,Organic Search,Delhi,Female,64,1,Standard,Annual,Wallet,Yes,1,559.0,1,1,21,5.0,2026-05-25,11739.0,,0
CUST-100287,2024-09-05,Paid Social,Mumbai,Male,61,1,Standard,Annual,Debit Card,Yes,2,629.0,1,1,20,11.0,2026-05-07,12580.0,,0
CUST-100288,2025-07-04,Paid Search,Kolkata,Male,36,0,Standard,Monthly,Debit Card,Yes,3,702.0,1,1,10,15.0,2026-05-05,7020.0,,0
CUST-100289,2025-02-05,Organic Search,Delhi,Male,34,0,Premium,Annual,Credit Card,No,0,808.0,1,0,15,14.0,2026-05-02,12120.0,,0
CUST-100290,2024-07-02,Affiliate,Pune,Male,64,1,Standard,Monthly,UPI,Yes,1,561.0,0,0,22,21.0,2026-05-06,12342.0,,0
CUST-100291,2026-02-02,Organic Search,Delhi,Female,38,0,Basic,Monthly,Wallet,No,1,229.0,1,1,1,8.0,2026-03-04,229.0,2026-03-04,1
CUST-100292,2024-11-25,Email,Kolkata,Female,29,0,Basic,Monthly,Wallet,No,3,415.0,1,1,6,14.0,2025-05-24,2490.0,2025-05-24,1
CUST-100293,2024-07-02,Organic Search,Pune,Male,61,1,Basic,Monthly,UPI,No,0,188.0,0,0,22,20.0,2026-05-11,4136.0,,0
CUST-100294,2024-07-13,Affiliate,Bengaluru,Female,42,0,Basic,Annual,UPI,No,1,249.0,0,0,22,13.0,2026-05-20,5478.0,,0
CUST-100295,2025-03-24,Affiliate,Mumbai,Male,22,0,Basic,Monthly,UPI,Yes,0,218.0,1,0,14,23.0,2026-05-12,3052.0,,0
CUST-100296,2025-06-22,Email,Kolkata,Female,64,1,Standard,Two-Year,Credit Card,No,2,602.0,1,0,11,16.0,2026-05-11,6622.0,,0
CUST-100297,2024-09-02,Affiliate,Bengaluru,Male,33,0,Premium,Monthly,Wallet,No,0,805.0,1,1,20,22.0,2026-05-26,16100.0,,0
CUST-100298,2025-02-13,Referral,Mumbai,Male,34,0,Basic,Annual,UPI,Yes,0,192.0,1,1,15,23.0,2026-05-26,2880.0,,0
CUST-100299,2025-02-09,Paid Search,Kolkata,Female,45,0,Basic,Monthly,Debit Card,Yes,1,255.0,1,1,15,19.0,2026-05-17,3825.0,,0
CUST-100300,2024-07-31,Referral,Ahmedabad,Male,32,0,Premium,Monthly,Net Banking,Yes,0,800.0,1,1,22,19.0,2026-05-31,17600.0,,0
CUST-100301,2025-09-17,Organic Search,Delhi,Male,61,1,Basic,Annual, UPI ,Yes,1,241.0,1,1,8,20.0,2026-05-09,1928.0,,0
CUST-100302,2025-02-14,Paid Search,Bengaluru,Male,53,0,Standard,Two-Year,Debit Card,No,3,677.0,1,1,15,31.0,2026-05-03,10155.0,,0
CUST-100303,2025-10-25,Paid Search,Delhi,Male,47,0,Standard,Two-Year,Credit Card,Yes,3,694.0,1,1,7,8.0,2026-05-03,4858.0,,0
CUST-100304,2024-06-01,Affiliate,Bengaluru,Female,28,0,Standard,Monthly,UPI,Yes,2,618.0,1,1,23,17.0,2026-05-20,14214.0,,0
CUST-100305,2024-06-25,Paid Social,Mumbai,Male,43,0,Basic,Monthly, UPI ,No,1,311.0,1,0,23,17.0,2026-05-25,7153.0,,0
CUST-100306,2026-01-23,Paid Social,Mumbai,Male,32,0,Basic,Monthly,UPI,No,3,380.0,0,0,4,27.0,2026-05-24,1520.0,,0
CUST-100307,2025-01-24,Paid Search,Ahmedabad,Female,68,1,Standard,Monthly,Debit Card,Yes,0,481.0,1,1,16,12.0,2026-05-30,7696.0,,0
CUST-100308,2025-02-21,Organic Search,Mumbai,Female,59,0,Basic,Monthly,UPI,No,1,251.0,1,1,14,4.0,2026-04-17,3514.0,2026-04-17,1
CUST-100309,2025-04-01,Organic Search,Jaipur,Male,24,0,Basic,Two-Year,Net Banking,No,1,230.0,1,1,13,2.0,2026-05-07,2990.0,,0
CUST-100310,2025-09-29,Paid Social,Bengaluru,Female,45,0,Basic,Annual,Credit Card,Yes,0,215.0,1,1,8,18.0,2026-05-08,1720.0,,0
CUST-100311,2025-11-01,Paid Social,Bengaluru,Male,58,0,Standard,Monthly,Wallet,Yes,0,523.0,1,1,4,4.0,2026-03-01,2092.0,2026-03-01,1
CUST-100312,2025-10-30,Organic Search,Delhi,Male,45,0,Standard,Two-Year,Debit Card,Yes,1,572.0,1,1,7,18.0,2026-05-31,4004.0,,0
CUST-100313,2026-02-27,Paid Social,Hyderabad,Female,24,0,Standard,Annual,Debit Card,No,0,486.0,1,1,3,8.0,2026-05-27,1458.0,,0
CUST-100314,2025-07-10,Paid Social,Mumbai,Male,25,0,Standard,Monthly,UPI,No,3,666.0,1,1,3,19.0,2025-10-08,1998.0,2025-10-08,1
CUST-100315,2024-12-01,Paid Social,Mumbai,Male,56,0,Basic,Annual,Credit Card,Yes,0,210.0,1,1,7,31.0,2025-06-29,1470.0,2025-06-29,1
CUST-100316,2025-08-04,Paid Social,Pune,Female,45,0,Premium,Annual,Debit Card,No,0,791.0,1,1,3,25.0,2025-11-02,2373.0,2025-11-02,1
CUST-100317,2024-12-30,Referral,Bengaluru,Female,46,0,Premium,Monthly,Debit Card,Yes,3,966.0,1,0,17,22.0,2026-05-27,16422.0,,0
CUST-100318,2025-04-09,Paid Social,Chennai,Female,32,0,Basic,Monthly,Debit Card,No,1,244.0,1,0,13,13.0,2026-05-12,3172.0,,0
CUST-100319,2024-06-21,Email,Kolkata,Female,31,0,Standard,Monthly,UPI,Yes,1,587.0,1,1,23,12.0,2026-05-30,13501.0,,0
CUST-100320,2025-03-25,Affiliate,Chennai,Male,39,0,Basic,Monthly,UPI,Yes,1,252.0,1,1,14,21.0,2026-05-24,3528.0,,0
CUST-100321,2025-08-12,Paid Social,Mumbai,Female,46,0,Premium,Annual,UPI,No,0,811.0,1,1,5,12.0,2026-01-09,4055.0,2026-01-09,1
CUST-100322,2025-01-10,Paid Social,Ahmedabad,Male,42,0,Basic,Monthly,UPI,No,2,327.0,1,1,16,28.0,2026-05-23,5232.0,,0
CUST-100323,2024-08-19,Paid Search,Mumbai,Female,63,1,Basic,Monthly,Debit Card,Yes,2,306.0,1,1,21,21.0,2026-05-03,6426.0,,0
CUST-100324,2024-07-22,Affiliate,Chennai,Male,27,0,Premium,Two-Year,Credit Card,No,1,860.0,1,1,22,21.0,2026-05-03,18920.0,,0
CUST-100325,2024-08-26,Paid Search,Jaipur,Male,42,0,Standard,Two-Year,Credit Card,Yes,0,484.0,1,1,21,6.0,2026-05-07,10164.0,,0
CUST-100326,2025-02-10,Affiliate,Jaipur,Male,30,0,Basic,Annual,UPI,No,0,221.0,1,1,15,13.0,2026-05-26,3315.0,,0
CUST-100327,2026-05-27,Paid Search,Delhi,Female,18,0,Standard,Annual,Debit Card,Yes,2,605.0,1,0,0,32.0,2026-05-14,605.0,,0
CUST-100328,2025-05-04,Paid Search,Chennai,Male,39,0,Standard,Two-Year,UPI,Yes,0,504.0,1,1,12,7.0,2026-05-30,6048.0,,0
CUST-100329,2026-03-25,Paid Social,Bengaluru,Female,20,0,Basic,Annual,UPI,Yes,3,372.0,1,1,2,21.0,2026-05-28,744.0,,0
CUST-100330,2024-09-06,Referral,Chennai,Female,37,0,Standard,Monthly,Net Banking,Yes,2,605.0,1,1,20,19.0,2026-05-16,12100.0,,0
CUST-100331,2026-05-10,Organic Search,Bengaluru,Female,50,0,Standard,Monthly,Debit Card,Yes,0,515.0,1,1,0,16.0,2026-05-10,515.0,2026-05-10,1
CUST-100332,2026-03-24,Referral,Mumbai,Male,37,0,Standard,Monthly,UPI,Yes,3,671.0,1,0,2,24.0,2026-05-14,1342.0,,0
CUST-100333,2024-08-03,Affiliate,Ahmedabad,Male,53,0,Premium,Monthly,UPI,No,1,832.0,0,0,21,12.0,2026-05-09,17472.0,,0
CUST-100334,2024-06-07,Organic Search,Jaipur,Female,33,0,Standard,Monthly,Credit Card,Yes,1,565.0,1,1,23,25.0,2026-05-30,12995.0,,0
CUST-100335,2025-09-12,Paid Search,Delhi,Female,38,0,Standard,Monthly,Debit Card,No,2,608.0,1,1,8,14.0,2026-05-10,4864.0,2026-05-10,1
CUST-100336,2024-11-11,Organic Search,Delhi,Male,63,1,Standard,Monthly,UPI,Yes,0,501.0,1,1,18,20.0,2026-05-11,9018.0,,0
CUST-100337,2025-09-11,Referral,Delhi,Female,30,0,Basic,Annual,Credit Card,No,2,332.0,1,1,8,10.0,2026-05-29,2656.0,,0
CUST-100338,2025-10-09,Organic Search,Delhi,Male,44,0,Basic,Monthly,UPI,No,1,264.0,1,0,7,10.0,2026-05-10,1848.0,,0
CUST-100339,2024-07-17,Email,Jaipur,Male,55,0,Premium,Monthly,Credit Card,No,3,992.0,1,1,22,11.0,2026-05-11,21824.0,,0
